TS,Sequence,Node,Millis,Sensor,Reading,ReadingUnits,Memo,RSSI,OriginId
2013-11-07 13:14:17,R3149,Mote2,4718219,Dallas-F,69.584,F,,-82,0
2013-11-07 13:14:17,R3149,Mote2,4718219,Dallas,20.88,C,,-82,0
2013-11-07 13:14:17,R3149,Mote2,4718219,Dallas-F,69.584,F,,-82,0
2013-11-07 13:14:22,105,Gateway-Linux,1,Uptime,8683.38,seconds,,,
2013-11-07 13:14:22,106,Gateway-Linux,1,Idletime,8224.57,seconds,,,
2013-11-07 13:14:22,107,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:14:22,R3150,Mote2,4723343,BATT-R,147.00,raw,,-76,0
2013-11-07 13:14:22,R3151,Mote2,4723415,BATT-V,5.22,volts,,-86,0
2013-11-07 13:14:23,R3152,Mote2,4723514,LUX-FLT,169.00,lux,,-79,0
2013-11-07 13:14:24,R3154,Mote2,4724483,Dallas,20.88,C,,-79,0
2013-11-07 13:14:24,R3154,Mote2,4724483,Dallas-F,69.584,F,,-79,0
2013-11-07 13:14:29,R3155,Mote2,4729546,BATT-R,147.00,raw,,-81,0
2013-11-07 13:14:29,R3158,Mote2,4729790,LUX-LOW,726.00,lux,,-78,0
2013-11-07 13:14:30,R3159,Mote2,4730643,Dallas,20.88,C,,-83,0
2013-11-07 13:14:30,R3159,Mote2,4730643,Dallas-F,69.584,F,,-83,0
2013-11-07 13:14:34,108,Gateway-Linux,1,Uptime,8694.53,seconds,,,
2013-11-07 13:14:34,109,Gateway-Linux,1,Idletime,8234.64,seconds,,,
2013-11-07 13:14:34,110,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:14:36,R3160,Mote2,4735706,BATT-R,147.00,raw,,-80,0
2013-11-07 13:14:36,R3161,Mote2,4735772,BATT-V,5.22,volts,,-80,0
2013-11-07 13:14:37,R3164,Mote2,4736794,Dallas,20.88,C,,-80,0
2013-11-07 13:14:37,R3164,Mote2,4736794,Dallas-F,69.584,F,,-80,0
2013-11-07 13:14:43,R3165,Mote2,4741856,BATT-R,147.00,raw,,-80,0
2013-11-07 13:14:44,R3169,Mote2,4742984,Dallas,20.88,C,,-83,0
2013-11-07 13:14:44,R3169,Mote2,4742984,Dallas-F,69.584,F,,-83,0
2013-11-07 13:14:46,111,Gateway-Linux,1,Uptime,8706.96,seconds,,,
2013-11-07 13:14:46,112,Gateway-Linux,1,Idletime,8246.03,seconds,,,
2013-11-07 13:14:46,113,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:14:49,R3170,Mote2,4748048,BATT-R,147.00,raw,,-81,0
2013-11-07 13:14:50,R3172,Mote2,4748207,LUX-FLT,179.00,lux,,-81,0
2013-11-07 13:14:50,R3174,Mote2,4749175,Dallas,20.88,C,,-81,0
2013-11-07 13:14:50,R3174,Mote2,4749175,Dallas-F,69.584,F,,-81,0
2013-11-07 13:14:56,R3175,Mote2,4754240,BATT-R,147.00,raw,,-79,0
2013-11-07 13:14:56,R3176,Mote2,4754311,BATT-V,5.22,volts,,-80,0
2013-11-07 13:14:56,R3177,Mote2,4754440,LUX-FLT,174.00,lux,,-81,0
2013-11-07 13:14:56,R3178,Mote2,4754490,LUX-LOW,733.00,lux,,-82,0
2013-11-07 13:14:57,114,Gateway-Linux,1,Uptime,8718.08,seconds,,,
2013-11-07 13:14:57,115,Gateway-Linux,1,Idletime,8255.48,seconds,,,
2013-11-07 13:14:57,116,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:14:57,R3179,Mote2,4755372,Dallas,20.88,C,,-78,0
2013-11-07 13:14:57,R3179,Mote2,4755372,Dallas-F,69.584,F,,-78,0
2013-11-07 13:15:03,R3180,Mote2,4760435,BATT-R,147.00,raw,,-82,0
2013-11-07 13:15:03,R3181,Mote2,4760474,BATT-V,5.22,volts,,-83,0
2013-11-07 13:15:03,R3183,Mote2,4760645,LUX-LOW,733.00,lux,,-80,0
2013-11-07 13:15:04,R3184,Mote2,4761526,Dallas,20.88,C,,-83,0
2013-11-07 13:15:04,R3184,Mote2,4761526,Dallas-F,69.584,F,,-83,0
2013-11-07 13:15:08,117,Gateway-Linux,1,Uptime,8729.24,seconds,,,
2013-11-07 13:15:08,118,Gateway-Linux,1,Idletime,8266.20,seconds,,,
2013-11-07 13:15:08,119,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:15:09,R3185,Mote2,4766590,BATT-R,147.00,raw,,-79,0
2013-11-07 13:15:09,R3187,Mote2,4766744,LUX-FLT,195.00,lux,,-80,0
2013-11-07 13:15:10,R3187,Mote2,4766744,LUX-FLT,195.00,lux,,-82,0
2013-11-07 13:15:11,R3189,Mote2,4768113,Dallas,20.88,C,,-79,0
2013-11-07 13:15:11,R3189,Mote2,4768113,Dallas-F,69.584,F,,-79,0
2013-11-07 13:15:11,R3189,Mote2,4768113,Dallas,20.88,C,,-78,0
2013-11-07 13:15:11,R3189,Mote2,4768113,Dallas-F,69.584,F,,-78,0
2013-11-07 13:15:17,R3190,Mote2,4773291,BATT-R,147.00,raw,,-80,0
2013-11-07 13:15:17,R3192,Mote2,4773449,LUX-FLT,182.00,lux,,-80,0
2013-11-07 13:15:18,R3194,Mote2,4774419,Dallas,20.88,C,,-78,0
2013-11-07 13:15:18,R3194,Mote2,4774419,Dallas-F,69.584,F,,-78,0
2013-11-07 13:15:19,120,Gateway-Linux,1,Uptime,8740.37,seconds,,,
2013-11-07 13:15:19,121,Gateway-Linux,1,Idletime,8276.19,seconds,,,
2013-11-07 13:15:19,122,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:15:23,R3195,Mote2,4779436,BATT-R,147.00,raw,,-79,0
2013-11-07 13:15:23,R3196,Mote2,4779502,BATT-V,5.22,volts,,-76,0
2013-11-07 13:15:23,R3198,Mote2,4779620,LUX-LOW,750.00,lux,,-83,0
2013-11-07 13:15:24,R3199,Mote2,4780497,Dallas,20.88,C,,-81,0
2013-11-07 13:15:24,R3199,Mote2,4780497,Dallas-F,69.584,F,,-81,0
2013-11-07 13:15:30,R3200,Mote2,4785561,BATT-R,147.00,raw,,-78,0
2013-11-07 13:15:31,123,Gateway-Linux,1,Uptime,8751.52,seconds,,,
2013-11-07 13:15:31,124,Gateway-Linux,1,Idletime,8286.29,seconds,,,
2013-11-07 13:15:31,125,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:15:31,R3204,Mote2,4786689,Dallas,20.88,C,,-81,0
2013-11-07 13:15:31,R3204,Mote2,4786689,Dallas-F,69.584,F,,-81,0
2013-11-07 13:15:37,R3205,Mote2,4791702,BATT-R,147.00,raw,,-80,0
2013-11-07 13:15:37,R3206,Mote2,4791749,BATT-V,5.22,volts,,-82,0
2013-11-07 13:15:38,R3209,Mote2,4792778,Dallas,20.81,C,,-80,0
2013-11-07 13:15:38,R3209,Mote2,4792778,Dallas-F,69.458,F,,-80,0
2013-11-07 13:15:42,126,Gateway-Linux,1,Uptime,8762.83,seconds,,,
2013-11-07 13:15:42,127,Gateway-Linux,1,Idletime,8297.03,seconds,,,
2013-11-07 13:15:42,128,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:15:43,R3210,Mote2,4797818,BATT-R,147.00,raw,,-83,0
2013-11-07 13:15:44,R3213,Mote2,4798062,LUX-LOW,733.00,lux,,-82,0
2013-11-07 13:15:44,R3214,Mote2,4798943,Dallas,20.88,C,,-78,0
2013-11-07 13:15:44,R3214,Mote2,4798943,Dallas-F,69.584,F,,-78,0
2013-11-07 13:15:50,R3215,Mote2,4804007,BATT-R,147.00,raw,,-81,0
2013-11-07 13:15:50,R3215,Mote2,4804007,BATT-R,147.00,raw,,-82,0
2013-11-07 13:15:50,R3217,Mote2,4804190,LUX-FLT,168.00,lux,,-79,0
2013-11-07 13:15:51,R3219,Mote2,4805160,Dallas,20.88,C,,-81,0
2013-11-07 13:15:51,R3219,Mote2,4805160,Dallas-F,69.584,F,,-81,0
2013-11-07 13:15:53,129,Gateway-Linux,1,Uptime,8774.15,seconds,,,
2013-11-07 13:15:53,130,Gateway-Linux,1,Idletime,8307.34,seconds,,,
2013-11-07 13:15:53,131,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:15:57,R3220,Mote2,4810224,BATT-R,147.00,raw,,-75,0
2013-11-07 13:15:57,R3220,Mote2,4810224,BATT-R,147.00,raw,,-83,0
2013-11-07 13:15:57,R3221,Mote2,4810388,BATT-V,5.22,volts,,-78,0
2013-11-07 13:15:57,R3223,Mote2,4810561,LUX-LOW,717.00,lux,,-80,0
2013-11-07 13:15:58,R3224,Mote2,4811442,Dallas,20.88,C,,-80,0
2013-11-07 13:15:58,R3224,Mote2,4811442,Dallas-F,69.584,F,,-80,0
2013-11-07 13:15:58,R3224,Mote2,4811442,Dallas,20.88,C,,-84,0
2013-11-07 13:15:58,R3224,Mote2,4811442,Dallas-F,69.584,F,,-84,0
2013-11-07 13:16:04,R3225,Mote2,4816925,BATT-R,147.00,raw,,-77,0
2013-11-07 13:16:04,132,Gateway-Linux,1,Uptime,8785.30,seconds,,,
2013-11-07 13:16:04,133,Gateway-Linux,1,Idletime,8317.38,seconds,,,
2013-11-07 13:16:04,134,Gateway-Linux,1,MPU Temp,47.6,C,,,
2013-11-07 13:16:04,R3227,Mote2,4817038,LUX-FLT,174.00,lux,,-80,0
2013-11-07 13:16:05,R3229,Mote2,4818007,Dallas,20.88,C,,-80,0
2013-11-07 13:16:05,R3229,Mote2,4818007,Dallas-F,69.584,F,,-80,0
2013-11-07 13:16:11,R3230,Mote2,4823070,BATT-R,147.00,raw,,-80,0
2013-11-07 13:16:11,R3233,Mote2,4823290,LUX-LOW,700.00,lux,,-77,0
2013-11-07 13:16:12,R3234,Mote2,4824172,Dallas,20.88,C,,-79,0
2013-11-07 13:16:12,R3234,Mote2,4824172,Dallas-F,69.584,F,,-79,0
2013-11-07 13:16:15,135,Gateway-Linux,1,Uptime,8796.45,seconds,,,
2013-11-07 13:16:15,136,Gateway-Linux,1,Idletime,8327.54,seconds,,,
2013-11-07 13:16:15,137,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:16:17,R3235,Mote2,4829235,BATT-R,147.00,raw,,-82,0
2013-11-07 13:16:18,R3237,Mote2,4829393,LUX-FLT,172.00,lux,,-80,0
2013-11-07 13:16:19,R3239,Mote2,4830533,Dallas,20.88,C,,-78,0
2013-11-07 13:16:19,R3239,Mote2,4830533,Dallas-F,69.584,F,,-78,0
2013-11-07 13:16:24,R3240,Mote2,4835567,BATT-R,147.00,raw,,-81,0
2013-11-07 13:16:25,R3244,Mote2,4836695,Dallas,20.88,C,,-78,0
2013-11-07 13:16:25,R3244,Mote2,4836695,Dallas-F,69.584,F,,-78,0
2013-11-07 13:16:26,138,Gateway-Linux,1,Uptime,8806.64,seconds,,,
2013-11-07 13:16:26,139,Gateway-Linux,1,Idletime,8337.12,seconds,,,
2013-11-07 13:16:26,140,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:16:31,R3245,Mote2,4841758,BATT-R,147.00,raw,,-83,0
2013-11-07 13:16:31,R3247,Mote2,4841867,LUX-FLT,179.00,lux,,-85,0
2013-11-07 13:16:31,R3248,Mote2,4841903,LUX-LOW,709.00,lux,,-79,0
2013-11-07 13:16:32,R3249,Mote2,4842784,Dallas,20.88,C,,-81,0
2013-11-07 13:16:32,R3249,Mote2,4842784,Dallas-F,69.584,F,,-81,0
2013-11-07 13:16:37,141,Gateway-Linux,1,Uptime,8817.69,seconds,,,
2013-11-07 13:16:37,142,Gateway-Linux,1,Idletime,8347.22,seconds,,,
2013-11-07 13:16:37,143,Gateway-Linux,1,MPU Temp,47.6,C,,,
2013-11-07 13:16:38,R3250,Mote2,4847849,BATT-R,147.00,raw,,-78,0
2013-11-07 13:16:38,R3252,Mote2,4848002,LUX-FLT,174.00,lux,,-81,0
2013-11-07 13:16:38,R3253,Mote2,4848057,LUX-LOW,709.00,lux,,-80,0
2013-11-07 13:16:39,R3254,Mote2,4848939,Dallas,20.88,C,,-81,0
2013-11-07 13:16:39,R3254,Mote2,4848939,Dallas-F,69.584,F,,-81,0
2013-11-07 13:16:44,R3255,Mote2,4854002,BATT-R,147.00,raw,,-76,0
2013-11-07 13:16:44,R3258,Mote2,4854224,LUX-LOW,709.00,lux,,-81,0
2013-11-07 13:16:45,R3259,Mote2,4855106,Dallas,20.88,C,,-79,0
2013-11-07 13:16:45,R3259,Mote2,4855106,Dallas-F,69.584,F,,-79,0
2013-11-07 13:16:48,144,Gateway-Linux,1,Uptime,8829.04,seconds,,,
2013-11-07 13:16:48,145,Gateway-Linux,1,Idletime,8357.58,seconds,,,
2013-11-07 13:16:48,146,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:16:51,R3260,Mote2,4860169,BATT-R,147.00,raw,,-81,0
2013-11-07 13:16:51,R3262,Mote2,4860328,LUX-FLT,170.00,lux,,-77,0
2013-11-07 13:16:51,R3263,Mote2,4860536,LUX-LOW,693.00,lux,,-80,0
2013-11-07 13:16:52,R3263,Mote2,4860536,LUX-LOW,693.00,lux,,-79,0
2013-11-07 13:16:53,R3264,Mote2,4862002,Dallas,20.88,C,,-79,0
2013-11-07 13:16:53,R3264,Mote2,4862002,Dallas-F,69.584,F,,-79,0
2013-11-07 13:16:58,R3265,Mote2,4867065,BATT-R,147.00,raw,,-81,0
2013-11-07 13:16:58,R3267,Mote2,4867224,LUX-FLT,162.00,lux,,-80,0
2013-11-07 13:16:59,R3268,Mote2,4867310,LUX-LOW,719.00,lux,,-80,0
2013-11-07 13:16:59,147,Gateway-Linux,1,Uptime,8840.17,seconds,,,
2013-11-07 13:16:59,148,Gateway-Linux,1,Idletime,8368.07,seconds,,,
2013-11-07 13:16:59,149,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:17:00,R3269,Mote2,4868191,Dallas,20.88,C,,-81,0
2013-11-07 13:17:00,R3269,Mote2,4868191,Dallas-F,69.584,F,,-81,0
2013-11-07 13:17:05,R3270,Mote2,4873255,BATT-R,147.00,raw,,-80,0
2013-11-07 13:17:06,R3274,Mote2,4874380,Dallas,20.88,C,,-76,0
2013-11-07 13:17:06,R3274,Mote2,4874380,Dallas-F,69.584,F,,-76,0
2013-11-07 13:17:10,150,Gateway-Linux,1,Uptime,8851.32,seconds,,,
2013-11-07 13:17:10,151,Gateway-Linux,1,Idletime,8378.25,seconds,,,
2013-11-07 13:17:10,152,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:17:12,R3275,Mote2,4879393,BATT-R,147.00,raw,,-78,0
2013-11-07 13:17:12,R3278,Mote2,4879632,LUX-LOW,686.00,lux,,-77,0
2013-11-07 13:17:13,R3279,Mote2,4880514,Dallas,20.81,C,,-79,0
2013-11-07 13:17:13,R3279,Mote2,4880514,Dallas-F,69.458,F,,-79,0
2013-11-07 13:17:13,R3279,Mote2,4880514,Dallas,20.81,C,,-79,0
2013-11-07 13:17:13,R3279,Mote2,4880514,Dallas-F,69.458,F,,-79,0
2013-11-07 13:17:18,R3280,Mote2,4885577,BATT-R,147.00,raw,,-78,0
2013-11-07 13:17:18,R3281,Mote2,4885623,BATT-V,5.22,volts,,-80,0
2013-11-07 13:17:19,R3282,Mote2,4885711,LUX-FLT,162.00,lux,,-77,0
2013-11-07 13:17:19,R3284,Mote2,4886680,Dallas,20.88,C,,-78,0
2013-11-07 13:17:19,R3284,Mote2,4886680,Dallas-F,69.584,F,,-78,0
2013-11-07 13:17:22,153,Gateway-Linux,1,Uptime,8862.51,seconds,,,
2013-11-07 13:17:22,154,Gateway-Linux,1,Idletime,8388.24,seconds,,,
2013-11-07 13:17:22,155,Gateway-Linux,1,MPU Temp,47.6,C,,,
2013-11-07 13:17:25,R3285,Mote2,4891742,BATT-R,147.00,raw,,-82,0
2013-11-07 13:17:25,R3288,Mote2,4891995,LUX-LOW,686.00,lux,,-80,0
2013-11-07 13:17:26,R3289,Mote2,4892876,Dallas,20.88,C,,-78,0
2013-11-07 13:17:26,R3289,Mote2,4892876,Dallas-F,69.584,F,,-78,0
2013-11-07 13:17:32,156,Gateway-Linux,1,Uptime,8872.63,seconds,,,
2013-11-07 13:17:32,157,Gateway-Linux,1,Idletime,8397.81,seconds,,,
2013-11-07 13:17:32,158,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:17:32,R3290,Mote2,4897941,BATT-R,147.00,raw,,-78,0
2013-11-07 13:17:32,R3292,Mote2,4898046,LUX-FLT,153.00,lux,,-79,0
2013-11-07 13:17:32,R3293,Mote2,4898134,LUX-LOW,695.00,lux,,-80,0
2013-11-07 13:17:33,R3294,Mote2,4899015,Dallas,20.88,C,,-81,0
2013-11-07 13:17:33,R3294,Mote2,4899015,Dallas-F,69.584,F,,-81,0
2013-11-07 13:17:38,R3295,Mote2,4904052,BATT-R,147.00,raw,,-81,0
2013-11-07 13:17:39,R3297,Mote2,4904185,LUX-FLT,160.00,lux,,-81,0
2013-11-07 13:17:40,R3299,Mote2,4905155,Dallas,20.88,C,,-81,0
2013-11-07 13:17:40,R3299,Mote2,4905155,Dallas-F,69.584,F,,-81,0
2013-11-07 13:17:43,159,Gateway-Linux,1,Uptime,8883.85,seconds,,,
2013-11-07 13:17:43,160,Gateway-Linux,1,Idletime,8407.75,seconds,,,
2013-11-07 13:17:43,161,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:17:45,R3300,Mote2,4910192,BATT-R,147.00,raw,,-78,0
2013-11-07 13:17:45,R3303,Mote2,4910432,LUX-LOW,678.00,lux,,-81,0
2013-11-07 13:17:46,R3304,Mote2,4911264,Dallas,20.88,C,,-80,0
2013-11-07 13:17:46,R3304,Mote2,4911264,Dallas-F,69.584,F,,-80,0
2013-11-07 13:17:52,R3305,Mote2,4916329,BATT-R,147.00,raw,,-84,0
2013-11-07 13:17:52,R3307,Mote2,4916435,LUX-FLT,168.00,lux,,-79,0
2013-11-07 13:17:52,R3308,Mote2,4916470,LUX-LOW,662.00,lux,,-80,0
2013-11-07 13:17:53,R3309,Mote2,4917353,Dallas,20.88,C,,-82,0
2013-11-07 13:17:53,R3309,Mote2,4917353,Dallas-F,69.584,F,,-82,0
2013-11-07 13:17:54,162,Gateway-Linux,1,Uptime,8895.15,seconds,,,
2013-11-07 13:17:54,163,Gateway-Linux,1,Idletime,8417.94,seconds,,,
2013-11-07 13:17:54,164,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:17:58,R3310,Mote2,4922416,BATT-R,147.00,raw,,-83,0
2013-11-07 13:17:59,R3312,Mote2,4922549,LUX-FLT,157.00,lux,,-80,0
2013-11-07 13:17:59,R3313,Mote2,4922637,LUX-LOW,662.00,lux,,-80,0
2013-11-07 13:18:00,R3314,Mote2,4923654,Dallas,20.88,C,,-82,0
2013-11-07 13:18:00,R3314,Mote2,4923654,Dallas-F,69.584,F,,-82,0
2013-11-07 13:18:05,165,Gateway-Linux,1,Uptime,8906.32,seconds,,,
2013-11-07 13:18:05,166,Gateway-Linux,1,Idletime,8428.33,seconds,,,
2013-11-07 13:18:05,167,Gateway-Linux,1,MPU Temp,47.6,C,,,
2013-11-07 13:18:05,R3315,Mote2,4928717,BATT-R,147.00,raw,,-86,0
2013-11-07 13:18:06,R3317,Mote2,4928876,LUX-FLT,153.00,lux,,-81,0
2013-11-07 13:18:06,R3319,Mote2,4929929,Dallas,20.88,C,,-80,0
2013-11-07 13:18:06,R3319,Mote2,4929929,Dallas-F,69.584,F,,-80,0
2013-11-07 13:18:12,R3320,Mote2,4934961,BATT-R,147.00,raw,,-81,0
2013-11-07 13:18:13,R3324,Mote2,4936089,Dallas,20.88,C,,-80,0
2013-11-07 13:18:13,R3324,Mote2,4936089,Dallas-F,69.584,F,,-80,0
2013-11-07 13:18:16,168,Gateway-Linux,1,Uptime,8917.46,seconds,,,
2013-11-07 13:18:16,169,Gateway-Linux,1,Idletime,8438.79,seconds,,,
2013-11-07 13:18:16,170,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:18:19,R3325,Mote2,4941106,BATT-R,147.00,raw,,-82,0
2013-11-07 13:18:19,R3326,Mote2,4941177,BATT-V,5.22,volts,,-81,0
2013-11-07 13:18:19,R3327,Mote2,4941324,LUX-FLT,156.00,lux,,-85,0
2013-11-07 13:18:19,R3328,Mote2,4941412,LUX-LOW,671.00,lux,,-80,0
2013-11-07 13:18:20,R3329,Mote2,4942294,Dallas,20.88,C,,-48,0
2013-11-07 13:18:20,R3329,Mote2,4942294,Dallas-F,69.584,F,,-48,0
2013-11-07 13:18:20,R3329,Mote2,4942294,Dallas,20.88,C,,-83,0
2013-11-07 13:18:20,R3329,Mote2,4942294,Dallas-F,69.584,F,,-83,0
2013-11-07 13:18:26,R3330,Mote2,4947357,BATT-R,147.00,raw,,-85,0
2013-11-07 13:18:26,R3333,Mote2,4947603,LUX-LOW,671.00,lux,,-80,0
2013-11-07 13:18:27,171,Gateway-Linux,1,Uptime,8927.67,seconds,,,
2013-11-07 13:18:27,172,Gateway-Linux,1,Idletime,8447.99,seconds,,,
2013-11-07 13:18:27,173,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:18:27,R3334,Mote2,4948765,Dallas,20.88,C,,-81,0
2013-11-07 13:18:27,R3334,Mote2,4948765,Dallas-F,69.584,F,,-81,0
2013-11-07 13:18:33,R3335,Mote2,4953829,BATT-R,147.00,raw,,-80,0
2013-11-07 13:18:34,R3339,Mote2,4954956,Dallas,20.88,C,,-79,0
2013-11-07 13:18:34,R3339,Mote2,4954956,Dallas-F,69.584,F,,-79,0
2013-11-07 13:18:38,174,Gateway-Linux,1,Uptime,8938.84,seconds,,,
2013-11-07 13:18:38,175,Gateway-Linux,1,Idletime,8458.26,seconds,,,
2013-11-07 13:18:38,176,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:18:39,R3340,Mote2,4960021,BATT-R,147.00,raw,,-75,0
2013-11-07 13:18:39,R3343,Mote2,4960258,LUX-LOW,671.00,lux,,-79,0
2013-11-07 13:18:40,R3344,Mote2,4961139,Dallas,20.81,C,,-79,0
2013-11-07 13:18:40,R3344,Mote2,4961139,Dallas-F,69.458,F,,-79,0
2013-11-07 13:18:46,R3345,Mote2,4966203,BATT-R,147.00,raw,,-81,0
2013-11-07 13:18:46,R3348,Mote2,4966449,LUX-LOW,654.00,lux,,-83,0
2013-11-07 13:18:47,R3349,Mote2,4967330,Dallas,20.81,C,,-79,0
2013-11-07 13:18:47,R3349,Mote2,4967330,Dallas-F,69.458,F,,-79,0
2013-11-07 13:18:49,177,Gateway-Linux,1,Uptime,8950.11,seconds,,,
2013-11-07 13:18:49,178,Gateway-Linux,1,Idletime,8468.97,seconds,,,
2013-11-07 13:18:49,179,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:18:53,R3350,Mote2,4972369,BATT-R,147.00,raw,,-82,0
2013-11-07 13:18:53,R3353,Mote2,4972612,LUX-LOW,654.00,lux,,-84,0
2013-11-07 13:18:54,R3354,Mote2,4973492,Dallas,20.81,C,,-77,0
2013-11-07 13:18:54,R3354,Mote2,4973492,Dallas-F,69.458,F,,-77,0
2013-11-07 13:18:59,R3355,Mote2,4978556,BATT-R,147.00,raw,,-78,0
2013-11-07 13:19:00,R3357,Mote2,4978683,LUX-FLT,169.00,lux,,-83,0
2013-11-07 13:19:00,180,Gateway-Linux,1,Uptime,8961.32,seconds,,,
2013-11-07 13:19:00,181,Gateway-Linux,1,Idletime,8478.51,seconds,,,
2013-11-07 13:19:00,182,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:19:00,R3359,Mote2,4979652,Dallas,20.81,C,,-81,0
2013-11-07 13:19:00,R3359,Mote2,4979652,Dallas-F,69.458,F,,-81,0
2013-11-07 13:19:06,R3360,Mote2,4984662,BATT-R,147.00,raw,,-81,0
2013-11-07 13:19:06,R3362,Mote2,4984820,LUX-FLT,162.00,lux,,-76,0
2013-11-07 13:19:07,R3364,Mote2,4985790,Dallas,20.81,C,,-78,0
2013-11-07 13:19:07,R3364,Mote2,4985790,Dallas-F,69.458,F,,-78,0
2013-11-07 13:19:11,183,Gateway-Linux,1,Uptime,8972.38,seconds,,,
2013-11-07 13:19:11,184,Gateway-Linux,1,Idletime,8488.56,seconds,,,
2013-11-07 13:19:11,185,Gateway-Linux,1,MPU Temp,47.6,C,,,
2013-11-07 13:19:13,R3365,Mote2,4990806,BATT-R,147.00,raw,,-77,0
2013-11-07 13:19:13,R3366,Mote2,4990830,BATT-V,5.22,volts,,-80,0
2013-11-07 13:19:14,R3369,Mote2,4991836,Dallas,20.81,C,,-84,0
2013-11-07 13:19:14,R3369,Mote2,4991836,Dallas-F,69.458,F,,-84,0
2013-11-07 13:19:19,R3370,Mote2,4996899,BATT-R,147.00,raw,,-79,0
2013-11-07 13:19:19,R3373,Mote2,4997091,LUX-LOW,631.00,lux,,-79,0
2013-11-07 13:19:20,R3374,Mote2,4997919,Dallas,20.81,C,,-81,0
2013-11-07 13:19:20,R3374,Mote2,4997919,Dallas-F,69.458,F,,-81,0
2013-11-07 13:19:22,186,Gateway-Linux,1,Uptime,8983.50,seconds,,,
2013-11-07 13:19:22,187,Gateway-Linux,1,Idletime,8499.14,seconds,,,
2013-11-07 13:19:23,188,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:19:26,R3375,Mote2,5002983,BATT-R,147.00,raw,,-79,0
2013-11-07 13:19:26,R3377,Mote2,5003141,LUX-FLT,146.00,lux,,-80,0
2013-11-07 13:19:26,R3378,Mote2,5003228,LUX-LOW,614.00,lux,,-79,0
2013-11-07 13:19:27,R3379,Mote2,5004109,Dallas,20.81,C,,-77,0
2013-11-07 13:19:27,R3379,Mote2,5004109,Dallas-F,69.458,F,,-77,0
2013-11-07 13:19:33,189,Gateway-Linux,1,Uptime,8993.78,seconds,,,
2013-11-07 13:19:33,190,Gateway-Linux,1,Idletime,8507.83,seconds,,,
2013-11-07 13:19:33,191,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:19:33,R3380,Mote2,5009174,BATT-R,147.00,raw,,-81,0
2013-11-07 13:19:33,R3383,Mote2,5009420,LUX-LOW,623.00,lux,,-79,0
2013-11-07 13:19:34,R3384,Mote2,5010395,Dallas,20.81,C,,-80,0
2013-11-07 13:19:34,R3384,Mote2,5010395,Dallas-F,69.458,F,,-80,0
2013-11-07 13:19:39,R3385,Mote2,5015458,BATT-R,147.00,raw,,-78,0
2013-11-07 13:19:40,R3387,Mote2,5015617,LUX-FLT,156.00,lux,,-76,0
2013-11-07 13:19:40,R3388,Mote2,5015673,LUX-LOW,623.00,lux,,-78,0
2013-11-07 13:19:40,R3389,Mote2,5016507,Dallas,20.81,C,,-80,0
2013-11-07 13:19:40,R3389,Mote2,5016507,Dallas-F,69.458,F,,-80,0
2013-11-07 13:19:44,192,Gateway-Linux,1,Uptime,9004.93,seconds,,,
2013-11-07 13:19:44,193,Gateway-Linux,1,Idletime,8517.97,seconds,,,
2013-11-07 13:19:44,194,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:19:46,R3390,Mote2,5021518,BATT-R,147.00,raw,,-80,0
2013-11-07 13:19:46,R3391,Mote2,5021559,BATT-V,5.22,volts,,-80,0
2013-11-07 13:19:46,R3393,Mote2,5021734,LUX-LOW,607.00,lux,,-87,0
2013-11-07 13:19:47,R3394,Mote2,5022633,Dallas,20.81,C,,-81,0
2013-11-07 13:19:47,R3394,Mote2,5022633,Dallas-F,69.458,F,,-81,0
